c_custkey,c_nationkey,c_acctbal,c_mktsegment,n_name,n_regionkey,o_orderpriority,o_totalprice,o_orderstatus
custkey_86639,nationkey_17,2934.68,MACHINERY,PERU,regionkey_1,1-URGENT,43792.64,O
custkey_86639,nationkey_17,2934.68,MACHINERY,PERU,regionkey_1,3-MEDIUM,180735.48,P
custkey_86639,nationkey_17,2934.68,MACHINERY,PERU,regionkey_1,5-LOW,141026.08,O
custkey_86639,nationkey_17,2934.68,MACHINERY,PERU,regionkey_1,5-LOW,66642.38,O
custkey_86639,nationkey_17,2934.68,MACHINERY,PERU,regionkey_1,5-LOW,165656.58,O
custkey_16741,nationkey_10,3272.55,AUTOMOBILE,IRAN,regionkey_4,1-URGENT,118698.49,O
custkey_16741,nationkey_10,3272.55,AUTOMOBILE,IRAN,regionkey_4,5-LOW,238397.47,O
custkey_16741,nationkey_10,3272.55,AUTOMOBILE,IRAN,regionkey_4,4-NOTSPECIFIED,45254.73,O
custkey_16741,nationkey_10,3272.55,AUTOMOBILE,IRAN,regionkey_4,1-URGENT,103354.7,O
custkey_16741,nationkey_10,3272.55,AUTOMOBILE,IRAN,regionkey_4,4-NOTSPECIFIED,37116.34,O
custkey_16741,nationkey_10,3272.55,AUTOMOBILE,IRAN,regionkey_4,1-URGENT,109030.81,O
custkey_16741,nationkey_10,3272.55,AUTOMOBILE,IRAN,regionkey_4,1-URGENT,257500.32,O
custkey_16741,nationkey_10,3272.55,AUTOMOBILE,IRAN,regionkey_4,4-NOTSPECIFIED,136711.99,O
custkey_16741,nationkey_10,3272.55,AUTOMOBILE,IRAN,regionkey_4,2-HIGH,122212.13,O
custkey_16741,nationkey_10,3272.55,AUTOMOBILE,IRAN,regionkey_4,5-LOW,205175.04,O
custkey_16741,nationkey_10,3272.55,AUTOMOBILE,IRAN,regionkey_4,1-URGENT,164493.1,O
custkey_16741,nationkey_10,3272.55,AUTOMOBILE,IRAN,regionkey_4,3-MEDIUM,132268.1,O
custkey_16741,nationkey_10,3272.55,AUTOMOBILE,IRAN,regionkey_4,1-URGENT,88754.65,O
custkey_16741,nationkey_10,3272.55,AUTOMOBILE,IRAN,regionkey_4,2-HIGH,220210.28,O
custkey_16741,nationkey_10,3272.55,AUTOMOBILE,IRAN,regionkey_4,5-LOW,99816.36,O
custkey_16741,nationkey_10,3272.55,AUTOMOBILE,IRAN,regionkey_4,2-HIGH,175869.95,O
custkey_16741,nationkey_10,3272.55,AUTOMOBILE,IRAN,regionkey_4,4-NOTSPECIFIED,86584.79,O
custkey_16741,nationkey_10,3272.55,AUTOMOBILE,IRAN,regionkey_4,2-HIGH,185655.12,O
custkey_6814,nationkey_8,1408.94,HOUSEHOLD,INDIA,regionkey_2,4-NOTSPECIFIED,15337.52,F
custkey_6814,nationkey_8,1408.94,HOUSEHOLD,INDIA,regionkey_2,5-LOW,56781.27,F
custkey_6814,nationkey_8,1408.94,HOUSEHOLD,INDIA,regionkey_2,4-NOTSPECIFIED,90533.57,F
custkey_6814,nationkey_8,1408.94,HOUSEHOLD,INDIA,regionkey_2,3-MEDIUM,238711.0,F
custkey_6814,nationkey_8,1408.94,HOUSEHOLD,INDIA,regionkey_2,3-MEDIUM,114287.61,F
custkey_6814,nationkey_8,1408.94,HOUSEHOLD,INDIA,regionkey_2,1-URGENT,248304.25,F
custkey_6814,nationkey_8,1408.94,HOUSEHOLD,INDIA,regionkey_2,5-LOW,20349.17,F
custkey_6814,nationkey_8,1408.94,HOUSEHOLD,INDIA,regionkey_2,5-LOW,347187.65,F
custkey_6814,nationkey_8,1408.94,HOUSEHOLD,INDIA,regionkey_2,2-HIGH,131635.95,F
custkey_6814,nationkey_8,1408.94,HOUSEHOLD,INDIA,regionkey_2,1-URGENT,36808.3,F
custkey_6814,nationkey_8,1408.94,HOUSEHOLD,INDIA,regionkey_2,3-MEDIUM,57977.18,F
custkey_6814,nationkey_8,1408.94,HOUSEHOLD,INDIA,regionkey_2,3-MEDIUM,68256.57,F
custkey_6814,nationkey_8,1408.94,HOUSEHOLD,INDIA,regionkey_2,3-MEDIUM,292433.07,F
custkey_6814,nationkey_8,1408.94,HOUSEHOLD,INDIA,regionkey_2,5-LOW,216012.03,F
custkey_6814,nationkey_8,1408.94,HOUSEHOLD,INDIA,regionkey_2,3-MEDIUM,222386.38,F
custkey_101923,nationkey_3,4620.6,HOUSEHOLD,CANADA,regionkey_1,4-NOTSPECIFIED,142016.0,F
custkey_101923,nationkey_3,4620.6,HOUSEHOLD,CANADA,regionkey_1,1-URGENT,229053.04,F
custkey_101923,nationkey_3,4620.6,HOUSEHOLD,CANADA,regionkey_1,4-NOTSPECIFIED,74731.55,O
custkey_101923,nationkey_3,4620.6,HOUSEHOLD,CANADA,regionkey_1,3-MEDIUM,270210.47,O
custkey_101923,nationkey_3,4620.6,HOUSEHOLD,CANADA,regionkey_1,5-LOW,46245.47,O
custkey_101923,nationkey_3,4620.6,HOUSEHOLD,CANADA,regionkey_1,4-NOTSPECIFIED,71416.97,F
custkey_101923,nationkey_3,4620.6,HOUSEHOLD,CANADA,regionkey_1,4-NOTSPECIFIED,52659.68,F
custkey_101923,nationkey_3,4620.6,HOUSEHOLD,CANADA,regionkey_1,5-LOW,17293.09,F
custkey_101923,nationkey_3,4620.6,HOUSEHOLD,CANADA,regionkey_1,4-NOTSPECIFIED,78555.02,F
custkey_101923,nationkey_3,4620.6,HOUSEHOLD,CANADA,regionkey_1,5-LOW,222162.48,F
custkey_101923,nationkey_3,4620.6,HOUSEHOLD,CANADA,regionkey_1,2-HIGH,67672.35,O
custkey_101923,nationkey_3,4620.6,HOUSEHOLD,CANADA,regionkey_1,5-LOW,128977.24,F
custkey_101923,nationkey_3,4620.6,HOUSEHOLD,CANADA,regionkey_1,1-URGENT,333156.62,F
custkey_101923,nationkey_3,4620.6,HOUSEHOLD,CANADA,regionkey_1,1-URGENT,136201.82,O
custkey_101923,nationkey_3,4620.6,HOUSEHOLD,CANADA,regionkey_1,5-LOW,142797.96,O
custkey_101923,nationkey_3,4620.6,HOUSEHOLD,CANADA,regionkey_1,4-NOTSPECIFIED,110658.95,F
custkey_23968,nationkey_11,5812.24,FURNITURE,IRAQ,regionkey_4,2-HIGH,233382.36,F
custkey_23968,nationkey_11,5812.24,FURNITURE,IRAQ,regionkey_4,1-URGENT,198965.9,F
custkey_23968,nationkey_11,5812.24,FURNITURE,IRAQ,regionkey_4,2-HIGH,223703.16,O
custkey_23968,nationkey_11,5812.24,FURNITURE,IRAQ,regionkey_4,2-HIGH,127455.51,F
custkey_23968,nationkey_11,5812.24,FURNITURE,IRAQ,regionkey_4,2-HIGH,187088.35,O
custkey_23968,nationkey_11,5812.24,FURNITURE,IRAQ,regionkey_4,2-HIGH,169457.39,P
custkey_23968,nationkey_11,5812.24,FURNITURE,IRAQ,regionkey_4,4-NOTSPECIFIED,68258.29,F
custkey_23968,nationkey_11,5812.24,FURNITURE,IRAQ,regionkey_4,5-LOW,156547.15,F
custkey_23968,nationkey_11,5812.24,FURNITURE,IRAQ,regionkey_4,1-URGENT,186535.3,F
custkey_23968,nationkey_11,5812.24,FURNITURE,IRAQ,regionkey_4,2-HIGH,127768.96,O
custkey_23968,nationkey_11,5812.24,FURNITURE,IRAQ,regionkey_4,3-MEDIUM,156582.2,F
custkey_23968,nationkey_11,5812.24,FURNITURE,IRAQ,regionkey_4,1-URGENT,76269.61,F
custkey_23968,nationkey_11,5812.24,FURNITURE,IRAQ,regionkey_4,5-LOW,27306.14,O
custkey_23968,nationkey_11,5812.24,FURNITURE,IRAQ,regionkey_4,5-LOW,43018.6,F
custkey_23968,nationkey_11,5812.24,FURNITURE,IRAQ,regionkey_4,3-MEDIUM,155235.01,F
custkey_23968,nationkey_11,5812.24,FURNITURE,IRAQ,regionkey_4,4-NOTSPECIFIED,285079.02,O
custkey_100921,nationkey_21,2178.74,MACHINERY,VIETNAM,regionkey_2,1-URGENT,284171.2,O
custkey_100921,nationkey_21,2178.74,MACHINERY,VIETNAM,regionkey_2,5-LOW,339824.47,O
custkey_100921,nationkey_21,2178.74,MACHINERY,VIETNAM,regionkey_2,5-LOW,259819.75,O
custkey_100921,nationkey_21,2178.74,MACHINERY,VIETNAM,regionkey_2,2-HIGH,235908.11,O
custkey_100921,nationkey_21,2178.74,MACHINERY,VIETNAM,regionkey_2,4-NOTSPECIFIED,82290.33,O
custkey_100921,nationkey_21,2178.74,MACHINERY,VIETNAM,regionkey_2,3-MEDIUM,47888.76,O
custkey_100921,nationkey_21,2178.74,MACHINERY,VIETNAM,regionkey_2,2-HIGH,177649.24,O
custkey_100921,nationkey_21,2178.74,MACHINERY,VIETNAM,regionkey_2,1-URGENT,183056.75,O
custkey_100921,nationkey_21,2178.74,MACHINERY,VIETNAM,regionkey_2,5-LOW,131177.46,O
custkey_100921,nationkey_21,2178.74,MACHINERY,VIETNAM,regionkey_2,4-NOTSPECIFIED,40402.61,O
custkey_100921,nationkey_21,2178.74,MACHINERY,VIETNAM,regionkey_2,2-HIGH,154277.71,O
custkey_100921,nationkey_21,2178.74,MACHINERY,VIETNAM,regionkey_2,2-HIGH,97704.96,O
custkey_100921,nationkey_21,2178.74,MACHINERY,VIETNAM,regionkey_2,3-MEDIUM,220912.02,O
custkey_100921,nationkey_21,2178.74,MACHINERY,VIETNAM,regionkey_2,5-LOW,142318.25,O
custkey_100921,nationkey_21,2178.74,MACHINERY,VIETNAM,regionkey_2,1-URGENT,217052.17,O
custkey_100921,nationkey_21,2178.74,MACHINERY,VIETNAM,regionkey_2,3-MEDIUM,54428.95,O
custkey_100921,nationkey_21,2178.74,MACHINERY,VIETNAM,regionkey_2,3-MEDIUM,72061.54,O
custkey_115481,nationkey_16,1881.86,BUILDING,MOZAMBIQUE,regionkey_0,1-URGENT,315170.71,F
custkey_115481,nationkey_16,1881.86,BUILDING,MOZAMBIQUE,regionkey_0,4-NOTSPECIFIED,58794.47,F
custkey_115481,nationkey_16,1881.86,BUILDING,MOZAMBIQUE,regionkey_0,1-URGENT,13607.18,F
custkey_115481,nationkey_16,1881.86,BUILDING,MOZAMBIQUE,regionkey_0,1-URGENT,136370.75,F
custkey_115481,nationkey_16,1881.86,BUILDING,MOZAMBIQUE,regionkey_0,2-HIGH,249227.92,F
custkey_115481,nationkey_16,1881.86,BUILDING,MOZAMBIQUE,regionkey_0,4-NOTSPECIFIED,27002.65,F
custkey_115481,nationkey_16,1881.86,BUILDING,MOZAMBIQUE,regionkey_0,1-URGENT,137581.89,F
custkey_115481,nationkey_16,1881.86,BUILDING,MOZAMBIQUE,regionkey_0,5-LOW,84583.06,F
custkey_115481,nationkey_16,1881.86,BUILDING,MOZAMBIQUE,regionkey_0,5-LOW,164432.24,F
custkey_115481,nationkey_16,1881.86,BUILDING,MOZAMBIQUE,regionkey_0,2-HIGH,143813.99,F
custkey_115481,nationkey_16,1881.86,BUILDING,MOZAMBIQUE,regionkey_0,2-HIGH,366904.16,F
custkey_115481,nationkey_16,1881.86,BUILDING,MOZAMBIQUE,regionkey_0,2-HIGH,307583.46,F
custkey_115481,nationkey_16,1881.86,BUILDING,MOZAMBIQUE,regionkey_0,1-URGENT,129129.65,F
custkey_115481,nationkey_16,1881.86,BUILDING,MOZAMBIQUE,regionkey_0,2-HIGH,150699.06,F
custkey_115481,nationkey_16,1881.86,BUILDING,MOZAMBIQUE,regionkey_0,1-URGENT,245119.32,F
custkey_115481,nationkey_16,1881.86,BUILDING,MOZAMBIQUE,regionkey_0,1-URGENT,187022.16,F
custkey_115481,nationkey_16,1881.86,BUILDING,MOZAMBIQUE,regionkey_0,5-LOW,94521.55,F
custkey_115481,nationkey_16,1881.86,BUILDING,MOZAMBIQUE,regionkey_0,1-URGENT,81498.75,F
custkey_115481,nationkey_16,1881.86,BUILDING,MOZAMBIQUE,regionkey_0,2-HIGH,344062.44,F
custkey_115481,nationkey_16,1881.86,BUILDING,MOZAMBIQUE,regionkey_0,1-URGENT,265957.64,F
custkey_115481,nationkey_16,1881.86,BUILDING,MOZAMBIQUE,regionkey_0,1-URGENT,12826.84,F
custkey_115481,nationkey_16,1881.86,BUILDING,MOZAMBIQUE,regionkey_0,3-MEDIUM,24196.49,F
custkey_77953,nationkey_13,1849.41,HOUSEHOLD,JORDAN,regionkey_4,5-LOW,312520.29,F
custkey_77953,nationkey_13,1849.41,HOUSEHOLD,JORDAN,regionkey_4,1-URGENT,312717.44,F
custkey_77953,nationkey_13,1849.41,HOUSEHOLD,JORDAN,regionkey_4,5-LOW,11233.25,F
custkey_77953,nationkey_13,1849.41,HOUSEHOLD,JORDAN,regionkey_4,2-HIGH,82592.02,F
custkey_77953,nationkey_13,1849.41,HOUSEHOLD,JORDAN,regionkey_4,4-NOTSPECIFIED,130745.82,F
custkey_77953,nationkey_13,1849.41,HOUSEHOLD,JORDAN,regionkey_4,1-URGENT,69297.62,F
custkey_77953,nationkey_13,1849.41,HOUSEHOLD,JORDAN,regionkey_4,3-MEDIUM,145803.09,F
custkey_77953,nationkey_13,1849.41,HOUSEHOLD,JORDAN,regionkey_4,2-HIGH,274142.81,F
custkey_77953,nationkey_13,1849.41,HOUSEHOLD,JORDAN,regionkey_4,2-HIGH,218624.26,F
custkey_77953,nationkey_13,1849.41,HOUSEHOLD,JORDAN,regionkey_4,2-HIGH,340266.49,F
custkey_77953,nationkey_13,1849.41,HOUSEHOLD,JORDAN,regionkey_4,4-NOTSPECIFIED,187849.65,F
custkey_77953,nationkey_13,1849.41,HOUSEHOLD,JORDAN,regionkey_4,4-NOTSPECIFIED,199733.31,F
custkey_77953,nationkey_13,1849.41,HOUSEHOLD,JORDAN,regionkey_4,4-NOTSPECIFIED,6573.14,F
custkey_87805,nationkey_4,3446.27,FURNITURE,EGYPT,regionkey_0,5-LOW,82300.98,F
custkey_87805,nationkey_4,3446.27,FURNITURE,EGYPT,regionkey_0,3-MEDIUM,39039.52,F
custkey_87805,nationkey_4,3446.27,FURNITURE,EGYPT,regionkey_0,3-MEDIUM,58561.53,F
custkey_87805,nationkey_4,3446.27,FURNITURE,EGYPT,regionkey_0,5-LOW,219396.18,F
custkey_87805,nationkey_4,3446.27,FURNITURE,EGYPT,regionkey_0,1-URGENT,6701.44,F
custkey_87805,nationkey_4,3446.27,FURNITURE,EGYPT,regionkey_0,5-LOW,154857.5,F
custkey_87805,nationkey_4,3446.27,FURNITURE,EGYPT,regionkey_0,1-URGENT,23704.4,F
custkey_87805,nationkey_4,3446.27,FURNITURE,EGYPT,regionkey_0,5-LOW,331500.15,F
custkey_87805,nationkey_4,3446.27,FURNITURE,EGYPT,regionkey_0,1-URGENT,97796.4,F
custkey_8617,nationkey_10,5805.87,HOUSEHOLD,IRAN,regionkey_4,2-HIGH,86591.97,F
custkey_8617,nationkey_10,5805.87,HOUSEHOLD,IRAN,regionkey_4,2-HIGH,209917.71,F
custkey_8617,nationkey_10,5805.87,HOUSEHOLD,IRAN,regionkey_4,1-URGENT,192685.75,F
custkey_8617,nationkey_10,5805.87,HOUSEHOLD,IRAN,regionkey_4,4-NOTSPECIFIED,117209.15,F
custkey_8617,nationkey_10,5805.87,HOUSEHOLD,IRAN,regionkey_4,2-HIGH,134497.08,F
custkey_8617,nationkey_10,5805.87,HOUSEHOLD,IRAN,regionkey_4,3-MEDIUM,161263.71,F
custkey_8617,nationkey_10,5805.87,HOUSEHOLD,IRAN,regionkey_4,5-LOW,90027.51,F
custkey_8617,nationkey_10,5805.87,HOUSEHOLD,IRAN,regionkey_4,5-LOW,235468.98,F
custkey_8617,nationkey_10,5805.87,HOUSEHOLD,IRAN,regionkey_4,5-LOW,52820.92,F
custkey_8617,nationkey_10,5805.87,HOUSEHOLD,IRAN,regionkey_4,2-HIGH,263459.52,F
custkey_8617,nationkey_10,5805.87,HOUSEHOLD,IRAN,regionkey_4,5-LOW,339820.6,F
custkey_8617,nationkey_10,5805.87,HOUSEHOLD,IRAN,regionkey_4,4-NOTSPECIFIED,61832.8,F
custkey_8617,nationkey_10,5805.87,HOUSEHOLD,IRAN,regionkey_4,4-NOTSPECIFIED,120429.68,F
custkey_8617,nationkey_10,5805.87,HOUSEHOLD,IRAN,regionkey_4,1-URGENT,157517.74,F
custkey_8617,nationkey_10,5805.87,HOUSEHOLD,IRAN,regionkey_4,5-LOW,40116.67,F
custkey_107869,nationkey_11,4596.59,AUTOMOBILE,IRAQ,regionkey_4,2-HIGH,66102.06,F
custkey_107869,nationkey_11,4596.59,AUTOMOBILE,IRAQ,regionkey_4,4-NOTSPECIFIED,92530.76,F
custkey_107869,nationkey_11,4596.59,AUTOMOBILE,IRAQ,regionkey_4,1-URGENT,125285.35,F
custkey_107869,nationkey_11,4596.59,AUTOMOBILE,IRAQ,regionkey_4,5-LOW,180893.38,F
custkey_107869,nationkey_11,4596.59,AUTOMOBILE,IRAQ,regionkey_4,1-URGENT,161525.49,F
custkey_107869,nationkey_11,4596.59,AUTOMOBILE,IRAQ,regionkey_4,5-LOW,193421.1,F
custkey_107869,nationkey_11,4596.59,AUTOMOBILE,IRAQ,regionkey_4,1-URGENT,154674.85,F
custkey_107869,nationkey_11,4596.59,AUTOMOBILE,IRAQ,regionkey_4,5-LOW,375032.08,F
custkey_107869,nationkey_11,4596.59,AUTOMOBILE,IRAQ,regionkey_4,5-LOW,167937.75,F
custkey_107869,nationkey_11,4596.59,AUTOMOBILE,IRAQ,regionkey_4,4-NOTSPECIFIED,94796.15,F
custkey_107869,nationkey_11,4596.59,AUTOMOBILE,IRAQ,regionkey_4,1-URGENT,187855.94,F
custkey_107869,nationkey_11,4596.59,AUTOMOBILE,IRAQ,regionkey_4,4-NOTSPECIFIED,287629.91,F
custkey_107869,nationkey_11,4596.59,AUTOMOBILE,IRAQ,regionkey_4,1-URGENT,89446.05,F
custkey_107869,nationkey_11,4596.59,AUTOMOBILE,IRAQ,regionkey_4,1-URGENT,173199.29,F
custkey_135026,nationkey_18,7286.11,FURNITURE,CHINA,regionkey_2,2-HIGH,164728.35,F
custkey_135026,nationkey_18,7286.11,FURNITURE,CHINA,regionkey_2,3-MEDIUM,147322.96,F
custkey_135026,nationkey_18,7286.11,FURNITURE,CHINA,regionkey_2,3-MEDIUM,76666.59,F
custkey_135026,nationkey_18,7286.11,FURNITURE,CHINA,regionkey_2,4-NOTSPECIFIED,284473.35,F
custkey_135026,nationkey_18,7286.11,FURNITURE,CHINA,regionkey_2,4-NOTSPECIFIED,270216.31,F
custkey_135026,nationkey_18,7286.11,FURNITURE,CHINA,regionkey_2,1-URGENT,239841.09,F
custkey_135026,nationkey_18,7286.11,FURNITURE,CHINA,regionkey_2,1-URGENT,283018.04,F
custkey_135026,nationkey_18,7286.11,FURNITURE,CHINA,regionkey_2,4-NOTSPECIFIED,78624.89,F
custkey_135026,nationkey_18,7286.11,FURNITURE,CHINA,regionkey_2,1-URGENT,294908.43,F
custkey_135026,nationkey_18,7286.11,FURNITURE,CHINA,regionkey_2,4-NOTSPECIFIED,208067.53,F
custkey_135026,nationkey_18,7286.11,FURNITURE,CHINA,regionkey_2,4-NOTSPECIFIED,158732.96,F
custkey_135026,nationkey_18,7286.11,FURNITURE,CHINA,regionkey_2,1-URGENT,90524.07,F
custkey_135026,nationkey_18,7286.11,FURNITURE,CHINA,regionkey_2,5-LOW,257439.18,F
custkey_135026,nationkey_18,7286.11,FURNITURE,CHINA,regionkey_2,2-HIGH,54151.63,F
custkey_135026,nationkey_18,7286.11,FURNITURE,CHINA,regionkey_2,1-URGENT,211320.13,F
custkey_135026,nationkey_18,7286.11,FURNITURE,CHINA,regionkey_2,4-NOTSPECIFIED,33692.96,F
custkey_135026,nationkey_18,7286.11,FURNITURE,CHINA,regionkey_2,2-HIGH,44840.34,F
custkey_135026,nationkey_18,7286.11,FURNITURE,CHINA,regionkey_2,5-LOW,220273.03,F
custkey_78986,nationkey_18,9618.27,HOUSEHOLD,CHINA,regionkey_2,3-MEDIUM,74511.85,F
custkey_78986,nationkey_18,9618.27,HOUSEHOLD,CHINA,regionkey_2,5-LOW,273691.18,F
custkey_78986,nationkey_18,9618.27,HOUSEHOLD,CHINA,regionkey_2,2-HIGH,112660.59,F
custkey_78986,nationkey_18,9618.27,HOUSEHOLD,CHINA,regionkey_2,2-HIGH,20806.86,F
custkey_78986,nationkey_18,9618.27,HOUSEHOLD,CHINA,regionkey_2,5-LOW,18603.54,F
custkey_78986,nationkey_18,9618.27,HOUSEHOLD,CHINA,regionkey_2,1-URGENT,122703.39,F
custkey_78986,nationkey_18,9618.27,HOUSEHOLD,CHINA,regionkey_2,2-HIGH,32258.81,F
custkey_78986,nationkey_18,9618.27,HOUSEHOLD,CHINA,regionkey_2,2-HIGH,17782.46,F
custkey_78986,nationkey_18,9618.27,HOUSEHOLD,CHINA,regionkey_2,5-LOW,38253.59,F
custkey_78986,nationkey_18,9618.27,HOUSEHOLD,CHINA,regionkey_2,3-MEDIUM,49388.04,F
custkey_78986,nationkey_18,9618.27,HOUSEHOLD,CHINA,regionkey_2,5-LOW,41086.16,F
custkey_78986,nationkey_18,9618.27,HOUSEHOLD,CHINA,regionkey_2,4-NOTSPECIFIED,189379.86,F
custkey_78986,nationkey_18,9618.27,HOUSEHOLD,CHINA,regionkey_2,3-MEDIUM,75712.72,F
custkey_78986,nationkey_18,9618.27,HOUSEHOLD,CHINA,regionkey_2,5-LOW,212862.72,F
custkey_78986,nationkey_18,9618.27,HOUSEHOLD,CHINA,regionkey_2,2-HIGH,41497.52,F
custkey_78986,nationkey_18,9618.27,HOUSEHOLD,CHINA,regionkey_2,3-MEDIUM,131197.3,F
custkey_78986,nationkey_18,9618.27,HOUSEHOLD,CHINA,regionkey_2,4-NOTSPECIFIED,59213.86,F
custkey_78986,nationkey_18,9618.27,HOUSEHOLD,CHINA,regionkey_2,2-HIGH,176775.28,F
custkey_78986,nationkey_18,9618.27,HOUSEHOLD,CHINA,regionkey_2,1-URGENT,54076.65,F
custkey_58105,nationkey_16,5174.77,FURNITURE,MOZAMBIQUE,regionkey_0,4-NOTSPECIFIED,109945.72,F
custkey_58105,nationkey_16,5174.77,FURNITURE,MOZAMBIQUE,regionkey_0,2-HIGH,219615.77,F
custkey_58105,nationkey_16,5174.77,FURNITURE,MOZAMBIQUE,regionkey_0,3-MEDIUM,181309.78,F
custkey_58105,nationkey_16,5174.77,FURNITURE,MOZAMBIQUE,regionkey_0,3-MEDIUM,27776.97,F
custkey_58105,nationkey_16,5174.77,FURNITURE,MOZAMBIQUE,regionkey_0,2-HIGH,239816.56,F
custkey_58105,nationkey_16,5174.77,FURNITURE,MOZAMBIQUE,regionkey_0,4-NOTSPECIFIED,3243.03,F
custkey_58105,nationkey_16,5174.77,FURNITURE,MOZAMBIQUE,regionkey_0,3-MEDIUM,42602.17,F
custkey_58105,nationkey_16,5174.77,FURNITURE,MOZAMBIQUE,regionkey_0,2-HIGH,241304.63,F
custkey_58105,nationkey_16,5174.77,FURNITURE,MOZAMBIQUE,regionkey_0,4-NOTSPECIFIED,27256.43,F
custkey_58105,nationkey_16,5174.77,FURNITURE,MOZAMBIQUE,regionkey_0,4-NOTSPECIFIED,211778.85,F
custkey_58105,nationkey_16,5174.77,FURNITURE,MOZAMBIQUE,regionkey_0,5-LOW,34651.15,F
custkey_58105,nationkey_16,5174.77,FURNITURE,MOZAMBIQUE,regionkey_0,1-URGENT,105808.63,F
custkey_58105,nationkey_16,5174.77,FURNITURE,MOZAMBIQUE,regionkey_0,2-HIGH,35940.71,F
custkey_58105,nationkey_16,5174.77,FURNITURE,MOZAMBIQUE,regionkey_0,5-LOW,257880.94,F
custkey_58105,nationkey_16,5174.77,FURNITURE,MOZAMBIQUE,regionkey_0,2-HIGH,112294.29,F
custkey_58105,nationkey_16,5174.77,FURNITURE,MOZAMBIQUE,regionkey_0,2-HIGH,9596.43,F
custkey_58105,nationkey_16,5174.77,FURNITURE,MOZAMBIQUE,regionkey_0,4-NOTSPECIFIED,145349.12,F
custkey_58105,nationkey_16,5174.77,FURNITURE,MOZAMBIQUE,regionkey_0,4-NOTSPECIFIED,145826.3,F
custkey_58105,nationkey_16,5174.77,FURNITURE,MOZAMBIQUE,regionkey_0,4-NOTSPECIFIED,147863.73,F
custkey_58105,nationkey_16,5174.77,FURNITURE,MOZAMBIQUE,regionkey_0,1-URGENT,334246.04,F
custkey_58105,nationkey_16,5174.77,FURNITURE,MOZAMBIQUE,regionkey_0,4-NOTSPECIFIED,384465.52,F
custkey_58105,nationkey_16,5174.77,FURNITURE,MOZAMBIQUE,regionkey_0,3-MEDIUM,100511.26,F
custkey_104222,nationkey_12,5915.09,HOUSEHOLD,JAPAN,regionkey_2,2-HIGH,8848.99,O
custkey_104222,nationkey_12,5915.09,HOUSEHOLD,JAPAN,regionkey_2,2-HIGH,66839.76,O
custkey_104222,nationkey_12,5915.09,HOUSEHOLD,JAPAN,regionkey_2,4-NOTSPECIFIED,32557.97,O
custkey_104222,nationkey_12,5915.09,HOUSEHOLD,JAPAN,regionkey_2,3-MEDIUM,82587.02,O
custkey_104222,nationkey_12,5915.09,HOUSEHOLD,JAPAN,regionkey_2,2-HIGH,51387.02,O
custkey_104222,nationkey_12,5915.09,HOUSEHOLD,JAPAN,regionkey_2,5-LOW,168724.95,O
custkey_104222,nationkey_12,5915.09,HOUSEHOLD,JAPAN,regionkey_2,2-HIGH,194835.98,O
custkey_104222,nationkey_12,5915.09,HOUSEHOLD,JAPAN,regionkey_2,2-HIGH,155360.62,O
custkey_104222,nationkey_12,5915.09,HOUSEHOLD,JAPAN,regionkey_2,2-HIGH,57762.97,O
custkey_104222,nationkey_12,5915.09,HOUSEHOLD,JAPAN,regionkey_2,5-LOW,140303.05,O
custkey_104222,nationkey_12,5915.09,HOUSEHOLD,JAPAN,regionkey_2,5-LOW,138945.37,O
custkey_104222,nationkey_12,5915.09,HOUSEHOLD,JAPAN,regionkey_2,5-LOW,277174.72,O
custkey_104222,nationkey_12,5915.09,HOUSEHOLD,JAPAN,regionkey_2,5-LOW,87049.13,O
custkey_104222,nationkey_12,5915.09,HOUSEHOLD,JAPAN,regionkey_2,1-URGENT,124571.11,O
custkey_104222,nationkey_12,5915.09,HOUSEHOLD,JAPAN,regionkey_2,5-LOW,264146.87,O
custkey_69952,nationkey_4,8564.38,FURNITURE,EGYPT,regionkey_0,5-LOW,48857.09,O
custkey_69952,nationkey_4,8564.38,FURNITURE,EGYPT,regionkey_0,1-URGENT,113601.88,O
custkey_69952,nationkey_4,8564.38,FURNITURE,EGYPT,regionkey_0,2-HIGH,187528.77,O
custkey_69952,nationkey_4,8564.38,FURNITURE,EGYPT,regionkey_0,1-URGENT,256369.05,O
custkey_69952,nationkey_4,8564.38,FURNITURE,EGYPT,regionkey_0,1-URGENT,316996.96,O
custkey_69952,nationkey_4,8564.38,FURNITURE,EGYPT,regionkey_0,4-NOTSPECIFIED,209470.34,O
custkey_69952,nationkey_4,8564.38,FURNITURE,EGYPT,regionkey_0,4-NOTSPECIFIED,76840.38,O
custkey_69952,nationkey_4,8564.38,FURNITURE,EGYPT,regionkey_0,4-NOTSPECIFIED,71957.05,O
custkey_69952,nationkey_4,8564.38,FURNITURE,EGYPT,regionkey_0,3-MEDIUM,192345.6,O
custkey_69952,nationkey_4,8564.38,FURNITURE,EGYPT,regionkey_0,5-LOW,46564.15,O
custkey_69952,nationkey_4,8564.38,FURNITURE,EGYPT,regionkey_0,1-URGENT,141695.93,O
custkey_69952,nationkey_4,8564.38,FURNITURE,EGYPT,regionkey_0,1-URGENT,274564.35,O
custkey_69952,nationkey_4,8564.38,FURNITURE,EGYPT,regionkey_0,4-NOTSPECIFIED,211563.85,O
custkey_69952,nationkey_4,8564.38,FURNITURE,EGYPT,regionkey_0,3-MEDIUM,55020.59,O
