c_acctbal,o_totalprice
4145.68,225385.93
4145.68,122799.77
4145.68,117231.21
4145.68,17705.83
4145.68,109386.25
4145.68,91739.32
4145.68,141175.7
9589.92,12113.41
9589.92,320983.64
9589.92,233658.66
9589.92,49139.31
9589.92,257927.83
9589.92,189094.79
9589.92,65585.5
9589.92,8708.03
9589.92,258697.95
9589.92,66289.02
9589.92,226849.59
9589.92,119387.29
9589.92,15839.31
9589.92,148624.47
9589.92,63581.03
9589.92,3852.16
6371.91,52160.6
6371.91,218280.97
6371.91,136077.97
6371.91,204757.94
6371.91,192512.9
6371.91,332864.08
6371.91,141000.91
6371.91,78468.34
6371.91,218769.82
6371.91,136973.24
6371.91,107260.19
6371.91,337177.45
6371.91,68085.42
2811.22,261199.47
2811.22,189134.91
2811.22,160577.37
2811.22,47507.99
2811.22,263620.38
2811.22,47499.22
2811.22,123025.6
2811.22,119282.61
2811.22,297852.88
2811.22,95587.95
2811.22,147728.98
2811.22,120874.76
2811.22,56420.68
2811.22,97627.54
2811.22,78129.66
3518.22,138565.04
3518.22,171990.76
3518.22,61588.3
3518.22,230364.15
3518.22,243247.81
3518.22,22411.67
3518.22,27905.69
3518.22,71132.61
3518.22,22068.42
3518.22,297284.94
3518.22,112705.64
3518.22,226434.83
3518.22,122193.0
3518.22,19797.21
3518.22,59724.75
3518.22,52726.1
3518.22,454132.29
3518.22,39380.62
3518.22,161697.29
3518.22,33713.8
3518.22,141729.01
3518.22,121469.46
7338.17,210089.74
7338.17,92954.57
7338.17,28207.56
7338.17,52500.66
7338.17,182040.8
7338.17,351126.32
7338.17,59053.86
7338.17,80060.46
7338.17,39704.64
7338.17,176408.75
7338.17,129796.87
7338.17,165084.53
7338.17,136176.32
7338.17,107392.38
7338.17,52706.66
7338.17,207213.37
7338.17,186577.4
7338.17,170724.22
7338.17,187012.1
7338.17,112075.51
7338.17,68919.44
7338.17,27128.59
4731.68,182827.74
4731.68,317338.44
4731.68,312509.83
4731.68,184876.99
4731.68,69022.09
4731.68,229897.87
4731.68,169088.52
4731.68,37393.17
4731.68,33186.37
4731.68,104147.42
4731.68,399062.67
4731.68,70878.52
4731.68,208994.73
4731.68,311817.59
4965.07,125065.17
4965.07,191485.91
4965.07,151911.53
4965.07,161144.54
4965.07,396145.54
4965.07,247481.78
4965.07,248828.16
4965.07,40832.96
4965.07,354505.85
4965.07,156859.22
4965.07,311031.82
4965.07,78257.91
4965.07,194335.16
4965.07,161070.92
4965.07,67567.42
4965.07,39445.91
4965.07,100062.42
4965.07,74732.28
2376.16,106654.44
2376.16,93980.95
2376.16,105191.95
2376.16,150742.0
2376.16,115008.69
2376.16,170590.33
2376.16,76658.4
2376.16,114984.36
2376.16,279959.81
2376.16,198164.39
2376.16,76983.85
2376.16,70315.45
2376.16,283551.45
2376.16,41840.79
2376.16,188279.45
2376.16,14888.3
2376.16,138081.5
7860.59,122755.06
7860.59,5087.23
7860.59,69925.64
7860.59,247168.44
7860.59,36531.76
7860.59,127068.51
7860.59,299389.12
7860.59,224516.72
7860.59,229255.85
7860.59,171051.49
7860.59,62736.17
-936.59,150365.34
-936.59,115350.03
-936.59,116031.87
-936.59,189777.0
-936.59,120943.05
-936.59,224155.19
-936.59,31844.88
-936.59,71847.96
-936.59,91149.81
-936.59,254172.62
-936.59,105405.55
-936.59,229897.6
-936.59,264504.21
-936.59,144752.1
-936.59,94008.84
-936.59,205758.5
-936.59,187361.16
7674.85,184736.75
7674.85,157984.92
7674.85,272412.51
7674.85,34942.1
7674.85,211639.79
7674.85,66633.64
7674.85,64908.81
7674.85,210970.52
7674.85,127442.33
7674.85,237894.11
7674.85,328205.49
7674.85,304128.49
7674.85,89070.07
7674.85,80177.01
7674.85,209869.25
2192.67,109743.67
2192.67,263574.69
2192.67,110731.94
2192.67,219756.9
2192.67,283636.53
2192.67,225140.78
2192.67,202362.94
2192.67,176151.5
2192.67,157482.59
2192.67,35558.84
2192.67,103485.48
2192.67,58998.42
2192.67,263898.73
2192.67,229948.72
2192.67,180907.45
2192.67,366889.87
2192.67,126512.05
2192.67,319587.85
5220.82,236181.59
5220.82,43049.85
5220.82,275426.91
5220.82,60846.0
5220.82,87488.46
5220.82,205471.07
5220.82,237814.71
5220.82,179241.43
5220.82,2485.96
5220.82,279916.98
5220.82,92401.63
5220.82,20646.45
5220.82,138136.55
2851.97,4213.58
2851.97,220999.75
2851.97,60609.95
2851.97,168523.82
2851.97,142020.89
2851.97,155195.33
2851.97,190951.97
2851.97,51135.22
2851.97,167082.77
2851.97,222689.85
2413.13,129022.26
2413.13,236831.24
2413.13,197419.22
2413.13,189240.09
2413.13,69746.47
2413.13,101534.83
2413.13,29780.7
2413.13,150142.18
2413.13,184714.79
2413.13,265273.56
2413.13,288147.25
2413.13,131455.71
2679.99,68875.16
2679.99,169424.27
2679.99,23659.82
2679.99,285659.55
2679.99,4597.07
2679.99,105075.34
2679.99,30037.86
2679.99,334245.02
3147.96,181873.72
3147.96,233969.53
3147.96,56676.21
3147.96,129257.35
3147.96,290563.9
3147.96,142998.49
3147.96,78586.88
3147.96,295256.61
3147.96,132442.83
3147.96,83270.81
3147.96,147411.3
3147.96,90891.59
3147.96,37729.12
3147.96,13405.23
7879.34,210896.67
7879.34,273538.83
7879.34,322824.02
7879.34,302842.62
7879.34,32983.61
7879.34,120524.86
7879.34,207300.17
7879.34,106489.71
7879.34,179429.32
7879.34,275879.11
7879.34,110239.53
7879.34,284155.94
7879.34,119817.07
7879.34,285697.68
7879.34,201034.33
7879.34,298622.17
7879.34,174507.32
7879.34,75899.96
9497.34,247938.4
9497.34,82468.52
9497.34,203799.64
9497.34,133780.2
9497.34,213876.56
9497.34,184624.9
9497.34,264447.61
9497.34,280877.13
9497.34,67178.44
9497.34,144733.26
9497.34,160487.35
9497.34,96260.76
9497.34,333798.31
9497.34,19906.01
9497.34,200661.09
6704.25,240930.31
6704.25,226645.41
6704.25,192775.13
6704.25,240555.37
6704.25,140586.56
6704.25,174928.84
4344.56,59345.82
4344.56,177485.59
4344.56,96186.9
4344.56,144355.01
4344.56,59294.07
4344.56,155030.03
4344.56,223766.84
4344.56,158919.76
4344.56,25843.7
4344.56,45529.64
4344.56,13817.3
4344.56,168291.71
4344.56,132300.23
4344.56,174401.44
4344.56,319992.37
4344.56,172316.71
3873.35,267766.83
3873.35,4758.66
3873.35,294359.66
3873.35,81953.69
3873.35,61876.22
3873.35,192035.77
3873.35,200207.05
3873.35,177577.31
3873.35,132131.7
3873.35,392642.36
3873.35,181454.17
3873.35,288988.1
6143.17,232466.98
6143.17,308986.0
6143.17,178121.94
6143.17,140332.65
6143.17,168434.23
6143.17,200509.17
6143.17,64698.54
6143.17,229439.39
6143.17,84200.47
6143.17,81663.71
6143.17,138295.71
6143.17,127961.11
3672.4,302982.66
3672.4,40110.76
3672.4,137007.01
3672.4,272485.64
3672.4,15738.91
3672.4,228166.16
3672.4,87787.16
3672.4,125021.91
3672.4,189657.01
3672.4,140534.3
3672.4,155086.03
3672.4,44932.71
3672.4,145887.87
3672.4,184502.87
3672.4,115873.01
3672.4,175950.68
5957.05,296808.38
5957.05,4603.44
5957.05,251887.65
5957.05,157425.77
5957.05,80567.3
5957.05,126964.63
5957.05,44844.51
5957.05,104607.31
5957.05,204689.89
5957.05,85785.89
5957.05,219069.12
5957.05,171162.23
5957.05,158440.12
5957.05,144171.06
5957.05,229200.48
6793.15,171143.31
6793.15,253530.23
6793.15,166203.99
6793.15,207776.49
6793.15,99134.99
6793.15,247702.06
6793.15,24788.15
6793.15,97660.85
6793.15,4247.74
6793.15,37682.25
6793.15,269004.13
6793.15,380015.96
6793.15,304537.53
6793.15,230588.25
6793.15,144225.38
6793.15,50636.99
6793.15,321270.25
6793.15,188771.44
6793.15,78677.04
6793.15,238098.72
1741.58,200975.97
1741.58,232070.19
1741.58,107739.65
1741.58,5823.0
1741.58,211696.34
1741.58,17103.12
1741.58,309448.71
1741.58,242034.01
1741.58,83258.18
1741.58,53697.91
1741.58,111550.46
1741.58,243735.51
1741.58,140506.11
1741.58,205556.26
1741.58,174609.04
1741.58,293100.48
1741.58,160545.69
9959.77,76315.72
9959.77,251738.5
9959.77,73327.98
9959.77,190044.23
9959.77,74846.49
9959.77,128197.23
9959.77,21849.21
9959.77,67926.39
9959.77,86196.92
9959.77,186661.22
9959.77,18461.15
9959.77,121439.45
9959.77,282171.7
9959.77,309745.95
9959.77,116435.93
506.17,150275.81
506.17,326412.11
506.17,80684.65
506.17,100978.83
506.17,310549.77
506.17,53454.48
506.17,174203.16
506.17,75342.85
506.17,194907.93
506.17,52795.93
506.17,10610.38
506.17,99901.35
506.17,269215.57
3946.07,159580.84
3946.07,259091.87
3946.07,28712.53
3946.07,97546.45
3946.07,167316.42
3946.07,159212.86
3946.07,168502.53
3946.07,210882.19
3946.07,298408.7
3946.07,249721.37
3946.07,179462.77
3946.07,50380.12
3946.07,248013.04
3946.07,25339.47
9322.81,37722.46
9322.81,60583.29
9322.81,98917.37
9322.81,122415.15
9322.81,132415.98
9322.81,60479.89
9322.81,66612.87
9322.81,141043.41
9322.81,323489.68
9322.81,166373.09
9322.81,132446.99
9322.81,163042.1
9322.81,81053.31
9322.81,291163.01
9322.81,86157.21
5904.56,57293.29
5904.56,139508.08
5904.56,232992.15
5904.56,49774.51
5904.56,89582.87
5904.56,204424.77
5904.56,386493.17
5904.56,73742.05
5904.56,223679.6
5904.56,187085.17
5904.56,209461.1
5904.56,69843.02
5904.56,109938.73
1890.03,245853.51
1890.03,89058.56
1890.03,252338.1
1890.03,151654.26
1890.03,236954.04
1890.03,99561.21
1890.03,191913.23
1890.03,105509.83
1890.03,258774.31
1890.03,227373.27
1890.03,23889.14
1890.03,154550.64
1890.03,983.94
1890.03,98300.86
1890.03,63689.65
1890.03,155190.46
1890.03,386659.84
1890.03,323148.32
9745.29,248447.49
9745.29,253926.65
9745.29,254030.91
9745.29,80385.95
9745.29,217391.2
9745.29,192503.66
9745.29,57887.92
9745.29,123400.31
9745.29,105903.49
9745.29,72951.67
9745.29,75330.63
9745.29,166381.93
9745.29,104125.14
9745.29,50586.0
9745.29,34347.72
9745.29,370812.39
9745.29,115919.77
9745.29,14325.75
9745.29,326014.15
9745.29,8536.34
1616.36,77721.92
1616.36,29486.31
1616.36,144276.81
1616.36,75225.36
1616.36,190679.46
1616.36,260540.66
1616.36,77754.49
1616.36,21055.23
1616.36,131964.89
1616.36,123639.53
1616.36,111481.78
1791.47,113095.07
1791.47,327836.57
1791.47,202750.22
1791.47,130459.49
1791.47,93106.69
1791.47,159890.88
1791.47,220073.49
1791.47,293966.35
1791.47,207003.01
1791.47,145292.98
-275.39,119104.93
-275.39,176484.5
-275.39,190787.97
-275.39,45360.88
-275.39,125430.24
-275.39,157797.65
-275.39,92306.14
-275.39,194617.66
-275.39,78395.13
-275.39,65999.55
-275.39,187742.83
-275.39,127286.71
-275.39,329077.51
-275.39,23862.4
-275.39,164487.56
-275.39,169719.18
-275.39,324761.94
-275.39,52566.37
-275.39,56447.47
9206.7,399185.25
9206.7,92084.13
9206.7,352759.12
9206.7,49879.04
9206.7,74511.4
9206.7,229141.69
9206.7,200807.51
9206.7,287521.77
9206.7,153230.51
9206.7,146789.25
9206.7,213518.83
9206.7,219685.39
2242.5,159140.91
2242.5,94944.39
2242.5,159457.51
2242.5,177317.5
2242.5,124887.68
2242.5,249545.39
2242.5,304374.15
2242.5,44356.57
2242.5,5553.19
2242.5,46808.69
2242.5,269939.86
2242.5,146865.43
2242.5,154394.84
6900.98,69997.2
6900.98,81786.68
6900.98,149002.9
6900.98,153744.31
6900.98,224826.67
6900.98,246256.18
6900.98,218073.29
6900.98,136389.03
6900.98,150143.08
6900.98,246264.29
6900.98,161552.26
6900.98,32013.2
6900.98,240142.52
6900.98,346374.95
6900.98,188060.28
6900.98,57850.01
6900.98,89392.42
6900.98,172559.03
4107.29,300538.43
4107.29,186202.37
4107.29,204206.58
4107.29,231685.36
4107.29,296716.14
4107.29,153109.32
4107.29,144571.0
4107.29,112615.18
4107.29,128622.48
4107.29,36471.19
4107.29,222461.34
4107.29,86064.62
4107.29,249536.63
4107.29,173133.31
4107.29,200301.52
4107.29,61957.37
4107.29,149862.85
4107.29,94162.64
4107.29,213648.98
4107.29,291978.92
4107.29,194037.47
4107.29,124871.96
4107.29,153521.09
1559.42,83405.28
1559.42,304910.37
1559.42,129577.6
1559.42,50704.83
1559.42,160387.88
1559.42,322326.48
1559.42,308750.2
1559.42,164927.69
1559.42,7561.51
1559.42,188024.86
5559.73,198280.29
5559.73,133674.83
5559.73,213117.6
5559.73,40145.18
5559.73,59666.86
5559.73,115260.85
5559.73,127524.1
5559.73,94071.01
5559.73,89370.39
5559.73,335958.43
5559.73,60256.35
1970.12,68434.78
1970.12,171112.88
1970.12,131423.41
1970.12,179270.57
1970.12,97745.76
1970.12,219869.87
1970.12,95325.72
1970.12,175875.92
1970.12,49960.39
1970.12,221212.26
1970.12,203268.78
1970.12,16891.8
1970.12,57386.25
1970.12,65213.86
1970.12,131553.62
1970.12,301327.53
1970.12,224893.28
1970.12,16981.19
531.73,130460.97
531.73,95832.61
531.73,174468.49
531.73,80376.45
531.73,48932.24
531.73,115906.71
531.73,150038.07
3111.48,101043.88
3111.48,190573.35
3111.48,124308.93
3111.48,259581.01
3111.48,143708.28
3111.48,199069.93
3111.48,61935.92
3111.48,235194.59
3111.48,142292.49
3111.48,1962.47
3111.48,61689.84
3111.48,235196.68
3111.48,150358.87
3111.48,259776.27
3111.48,80756.38
-473.33,29748.22
-473.33,185270.69
-473.33,264379.93
-473.33,202634.24
-473.33,32880.39
-473.33,222833.63
-473.33,203008.89
-473.33,72657.39
-473.33,342108.98
-473.33,111308.82
-473.33,262853.04
-294.89,96560.87
-294.89,163066.0
-294.89,129156.89
-294.89,188820.0
-294.89,128535.25
-294.89,152464.75
-294.89,267203.83
-294.89,146862.33
-294.89,264301.28
-294.89,42974.86
-294.89,5162.71
-294.89,147966.97
-294.89,30336.21
-294.89,63505.89
-294.89,97651.17
-294.89,37754.6
-294.89,200514.27
1142.54,1635.77
1142.54,69730.81
1142.54,177365.14
1142.54,108216.44
1142.54,35144.52
1142.54,136429.7
1142.54,120606.56
1142.54,264043.3
1142.54,58452.1
1142.54,119584.12
1142.54,266040.28
1142.54,241315.85
1142.54,24542.43
1142.54,228828.01
1142.54,169201.76
1142.54,75128.41
1142.54,150462.22
1142.54,16070.03
1142.54,143503.49
1142.54,38395.0
1142.54,62708.6
4311.69,107962.24
4311.69,265938.44
4311.69,31459.03
4311.69,185544.08
4311.69,302679.76
4311.69,223746.85
4311.69,342787.33
4311.69,300295.47
4311.69,167837.4
4311.69,157060.5
4311.69,57803.48
4311.69,101922.34
4311.69,23863.08
4311.69,339843.22
6636.41,10077.31
6636.41,68093.31
6636.41,356032.76
6636.41,55703.4
6636.41,326810.33
6636.41,113809.04
6636.41,60528.68
6636.41,222939.39
6636.41,144270.81
6636.41,310756.74
6636.41,251872.85
6636.41,115199.33
6636.41,219279.03
6636.41,306767.56
4245.42,115831.59
4245.42,84878.89
4245.42,89817.18
4245.42,109637.62
4245.42,146133.88
4245.42,239126.8
4245.42,1586.64
4245.42,172715.34
4245.42,184911.32
8821.29,272013.29
8821.29,50371.8
8821.29,243089.43
8821.29,25402.42
8821.29,191004.84
8821.29,220526.23
8821.29,142561.72
8821.29,181245.91
8821.29,144962.54
8821.29,300207.42
8821.29,268954.37
8821.29,266541.62
8821.29,95864.58
8821.29,272621.0
8821.29,212194.24
8821.29,98201.62
8821.29,169558.2
8821.29,76025.18
8821.29,48907.24
7829.74,84273.53
7829.74,86730.28
7829.74,33656.9
7829.74,47882.51
7829.74,235642.07
7829.74,140448.03
7829.74,221226.96
7829.74,176069.79
7829.74,167966.74
7829.74,217311.85
7829.74,69605.99
7829.74,269130.34
7829.74,103774.13
7829.74,34311.29
7829.74,261041.6
-964.93,7608.24
-964.93,199984.3
-964.93,135606.47
-964.93,87821.27
-964.93,38427.87
-964.93,416027.25
-964.93,297947.8
-964.93,13278.78
-964.93,144080.18
-964.93,110690.99
-964.93,131921.14
8563.28,8428.79
8563.28,326295.36
8563.28,112972.19
8563.28,100637.1
8563.28,246916.01
8563.28,217671.19
8563.28,38030.42
8563.28,99731.92
8563.28,92930.12
8563.28,121443.25
8563.28,132821.04
8563.28,106555.93
8563.28,149409.21
8563.28,17044.86
8563.28,104405.34
8563.28,349107.4
8563.28,177464.72
2538.58,47112.14
2538.58,51806.01
2538.58,250347.46
2538.58,144850.49
2538.58,118162.23
2538.58,193918.11
2538.58,5126.64
2538.58,163636.6
2538.58,25850.55
2538.58,2842.9
2538.58,222940.62
2538.58,273611.94
2538.58,182680.07
2538.58,219515.91
2538.58,65312.61
4017.17,327315.31
4017.17,185650.1
4017.17,106935.75
4017.17,134966.38
4017.17,101091.65
4017.17,76951.48
4017.17,215995.52
4017.17,97418.47
4017.17,55210.76
4017.17,35367.02
4017.17,132124.53
4017.17,33897.63
4017.17,260423.13
4017.17,152217.6
4017.17,30338.85
4017.17,89005.64
4017.17,112198.36
3926.22,111226.67
3926.22,89424.81
3926.22,47386.01
3926.22,106616.64
3926.22,133831.67
3926.22,51591.61
3926.22,31613.55
3926.22,138862.06
3926.22,282546.28
3926.22,378561.24
3926.22,1418.2
3926.22,17066.49
3926.22,40583.44
3926.22,181237.63
3926.22,197559.84
3926.22,241264.92
3985.74,181070.8
3985.74,79800.83
3985.74,206947.37
3985.74,248432.9
3985.74,202192.35
3985.74,195888.53
3985.74,25037.43
3985.74,75468.51
3985.74,92038.55
3985.74,169484.11
3985.74,75785.06
3985.74,67614.28
3985.74,87169.78
8877.99,164847.64
8877.99,3792.19
8877.99,108673.36
8877.99,293719.92
8877.99,86897.8
8877.99,63361.64
8877.99,67388.37
8877.99,20881.75
8877.99,130342.04
8877.99,47177.43
8877.99,130516.28
8877.99,100127.79
8877.99,190600.06
8877.99,170794.69
8877.99,26184.87
8877.99,95875.95
8877.99,264799.63
8877.99,210476.36
8877.99,242384.57
8877.99,187173.95
8877.99,71170.94
2914.17,42436.03
2914.17,53370.07
2914.17,218423.69
2914.17,58204.24
2914.17,64364.27
2914.17,128869.57
2914.17,124234.26
2914.17,52466.03
2914.17,126786.23
2914.17,175059.01
2914.17,167809.7
2914.17,75927.68
2914.17,180317.6
2914.17,113051.64
2914.17,168100.63
2914.17,164970.25
2914.17,121560.33
2914.17,75907.78
2914.17,201643.49
2914.17,133136.52
4364.21,171592.56
4364.21,24685.94
4364.21,198742.19
4364.21,220858.86
4364.21,144249.3
4364.21,235350.8
4364.21,138643.09
4364.21,206110.39
4364.21,304362.89
4364.21,335285.06
4364.21,252929.09
4364.21,343856.49
4364.21,51941.1
4364.21,223820.28
4364.21,202728.56
4364.21,155892.06
4364.21,196406.38
4364.21,164482.91
4364.21,221736.92
8207.97,262299.29
8207.97,203332.24
8207.97,318647.48
8207.97,69142.69
8207.97,6239.65
8207.97,151463.82
8207.97,377421.0
8207.97,308328.59
8207.97,156804.95
8207.97,16109.54
8207.97,90215.01
8207.97,123604.41
8207.97,259699.07
8207.97,232113.01
2313.85,54556.7
2313.85,230629.63
2313.85,55234.58
2313.85,197639.28
2313.85,318616.13
2313.85,25483.5
2313.85,205518.19
2313.85,53010.48
2313.85,285101.31
2313.85,297783.33
2313.85,69466.12
2313.85,132612.43
2313.85,280562.51
7000.72,199588.34
7000.72,163060.98
7000.72,99257.36
7000.72,188787.3
7000.72,65245.99
7000.72,52957.55
7000.72,99063.35
7000.72,4469.55
7000.72,245460.99
7000.72,151049.5
7000.72,100349.16
7000.72,223765.34
7000.72,132532.06
7000.72,259444.57
7000.72,70150.79
7000.72,221529.44
7000.72,73199.53
7000.72,250335.64
7000.72,155913.68
7000.72,26883.54
7000.72,250788.87
7000.72,135725.32
2431.69,228956.52
2431.69,261131.37
2431.69,196397.98
2431.69,179153.88
2431.69,261805.6
2431.69,240168.86
2431.69,17351.54
2431.69,153549.62
2431.69,249617.25
2431.69,171860.32
2431.69,154132.45
2431.69,250110.07
2431.69,136683.14
2431.69,175415.47
2431.69,248415.7
2431.69,194280.49
7024.42,7919.05
7024.42,98887.27
7024.42,114829.03
7024.42,156203.09
7024.42,119153.23
7024.42,77646.27
7024.42,55497.76
7024.42,204840.13
7024.42,182530.05
7024.42,44157.05
7024.42,138868.02
7024.42,127765.28
7024.42,87222.14
7024.42,276978.06
7024.42,138880.29
7024.42,170349.86
7024.42,42770.18
7024.42,80989.82
7024.42,267033.5
7024.42,297967.34
7024.42,42254.63
7024.42,96656.46
3426.14,178459.49
3426.14,290021.29
3426.14,221469.59
3426.14,34309.06
3426.14,153950.39
3426.14,56507.21
3426.14,271937.2
3426.14,2364.78
3426.14,137147.65
3426.14,161348.14
3426.14,341003.75
3050.44,150898.75
3050.44,204470.78
3050.44,22466.39
3050.44,61269.06
3050.44,165142.18
3050.44,155296.12
3050.44,187202.7
3050.44,134791.69
3050.44,8948.54
3050.44,195184.84
3050.44,111275.88
3050.44,221330.35
3050.44,172089.89
3050.44,75019.53
3050.44,115358.25
3050.44,23149.4
3050.44,133227.11
6778.53,44514.79
6778.53,139965.77
6778.53,139236.38
6778.53,103155.56
6778.53,98570.83
6778.53,49788.54
6778.53,136834.28
6778.53,301428.92
6778.53,191813.29
6778.53,119395.41
6778.53,195758.62
6778.53,271120.48
6778.53,4318.04
6778.53,253041.74
6778.53,89399.73
6778.53,49191.82
6778.53,105067.26
6778.53,21962.11
6778.53,61039.88
9730.7,227755.7
9730.7,16841.75
9730.7,106275.05
9730.7,95874.69
9730.7,141254.91
9730.7,86228.41
9730.7,199428.79
9730.7,296681.84
9730.7,208064.08
9730.7,172598.63
9730.7,291317.48
9730.7,184503.36
9730.7,43753.7
9730.7,198332.47
2756.81,221458.76
2756.81,70562.91
2756.81,222346.99
2756.81,135608.73
2756.81,156336.23
2756.81,57192.87
2756.81,47980.78
2756.81,254190.72
2756.81,189325.29
2756.81,76891.11
2756.81,156985.8
6981.16,155410.95
6981.16,23125.05
6981.16,326102.39
6981.16,112235.7
6981.16,110502.25
6981.16,294524.88
6981.16,70745.48
6981.16,249099.36
6981.16,153559.19
6981.16,242290.69
6981.16,269435.95
6981.16,56774.08
6981.16,150698.34
6981.16,54929.57
6981.16,201789.55
871.37,166861.73
871.37,241558.63
871.37,160222.2
871.37,65558.06
871.37,1000.88
871.37,36567.94
871.37,118914.96
871.37,147301.43
871.37,197461.49
871.37,114288.8
871.37,132234.03
871.37,20220.95
871.37,152542.24
871.37,390792.31
871.37,152508.98
871.37,122157.02
871.37,349611.06
871.37,113192.16
871.37,120694.82
8589.25,115576.51
8589.25,33363.69
8589.25,5811.09
8589.25,62990.2
8589.25,233802.65
8589.25,239821.87
8589.25,251093.35
8589.25,226528.14
8589.25,204232.49
8589.25,173300.38
8589.25,126051.8
8589.25,154127.09
8589.25,171695.43
8589.25,75154.02
8589.25,210244.78
4899.62,213969.22
4899.62,32701.55
4899.62,154185.05
4899.62,173974.06
4899.62,39262.26
4899.62,157513.57
4899.62,132601.68
4899.62,83381.78
3298.72,114144.19
3298.72,77854.41
3298.72,227056.73
3298.72,278197.73
3298.72,80544.53
3298.72,189756.47
3298.72,170330.9
3298.72,307315.01
3298.72,225080.07
3298.72,215887.22
3298.72,119271.54
3298.72,130047.86
3298.72,294981.96
3298.72,252252.51
3298.72,247940.77
3298.72,135445.38
3298.72,75509.09
3298.72,184644.7
3298.72,250303.24
3298.72,235417.27
8428.6,276565.44
8428.6,223158.0
8428.6,108778.36
8428.6,209456.64
8428.6,80603.41
8428.6,201649.29
8428.6,255286.31
8428.6,125149.84
8428.6,257439.51
8428.6,64990.06
8428.6,125975.6
8428.6,274920.43
778.31,173913.28
778.31,208163.88
778.31,166745.48
778.31,203911.47
778.31,118525.98
778.31,134754.13
778.31,260708.56
778.31,277454.46
778.31,74599.35
778.31,13908.61
778.31,237732.13
778.31,193208.5
778.31,86743.41
778.31,220463.79
778.31,274424.49
778.31,197149.58
778.31,64471.84
4666.36,268278.08
4666.36,200952.47
4666.36,84964.98
4666.36,244378.89
4666.36,298504.43
4666.36,200949.68
4666.36,23032.05
4666.36,237862.89
4666.36,330330.68
4666.36,250081.2
4666.36,328561.4
4666.36,152818.14
370.15,143042.65
370.15,181004.17
370.15,182412.56
370.15,290649.48
370.15,43648.95
370.15,205538.77
370.15,256677.21
370.15,172159.54
370.15,102030.27
370.15,226407.21
370.15,54775.78
370.15,115567.56
370.15,108259.03
370.15,325556.04
370.15,237388.77
370.15,62086.71
370.15,9307.61
370.15,169588.86
370.15,262844.96
370.15,61198.44
370.15,170227.7
370.15,228935.47
8308.16,50825.84
8308.16,243049.03
8308.16,161076.96
8308.16,26692.8
8308.16,217348.25
8308.16,7503.06
8308.16,198442.18
8308.16,155386.51
8308.16,216301.21
8308.16,249276.46
8308.16,369604.85
8308.16,200812.16
8308.16,81842.5
8308.16,158478.5
8308.16,98718.07
8308.16,427258.34
8308.16,227274.61
8308.16,132142.6
8308.16,244873.9
8308.16,92869.01
8308.16,88157.25
8308.16,201679.08
8308.16,203700.91
8308.16,227644.27
6588.26,193854.03
6588.26,25507.27
6588.26,305330.03
6588.26,125980.03
6588.26,124077.55
6588.26,341686.01
6588.26,285346.48
6588.26,285378.94
6588.26,82986.17
6588.26,81750.13
9093.9,296157.9
9093.9,190224.13
9093.9,101458.83
9093.9,55534.96
9093.9,40297.58
9093.9,308748.47
9093.9,13083.7
9093.9,187985.17
9093.9,121354.67
9093.9,125154.55
9093.9,117053.34
9150.11,115406.44
9150.11,86868.22
9150.11,193537.07
9150.11,146157.17
9150.11,45702.26
9150.11,272814.6
9150.11,93553.21
9150.11,159925.9
9150.11,178913.11
9150.11,208729.44
9150.11,85722.07
9150.11,197434.52
9150.11,129105.5
5936.65,131651.62
5936.65,100784.36
5936.65,314847.75
5936.65,203673.02
5936.65,279511.1
5936.65,340342.39
5936.65,70022.16
5936.65,86769.82
5936.65,42791.8
5936.65,131071.28
5936.65,54778.11
5936.65,183791.16
9285.47,81208.26
9285.47,96626.11
9285.47,50545.31
9285.47,88360.86
9285.47,141221.87
9285.47,310157.94
9285.47,271900.81
9285.47,60755.57
9285.47,201448.06
9285.47,129599.4
9285.47,182358.99
9285.47,165917.73
9285.47,231500.52
9285.47,212726.39
7778.31,83165.3
7778.31,173096.3
7778.31,88608.14
7778.31,53023.54
7778.31,120884.55
7778.31,13060.68
7778.31,58035.5
7778.31,265931.41
7778.31,112650.49
7778.31,95479.84
7778.31,115453.48
7778.31,150226.78
7778.31,177409.91
7778.31,262006.4
7778.31,146457.1
7778.31,71661.35
7778.31,176030.93
6544.27,75936.28
6544.27,211391.63
6544.27,55104.0
6544.27,6529.69
6544.27,45361.22
6544.27,212677.47
6544.27,58727.38
6544.27,56354.3
6544.27,188180.64
6544.27,197938.44
6544.27,105571.37
6544.27,214043.73
393.68,98754.46
393.68,33194.07
393.68,187474.23
393.68,308120.28
393.68,104750.53
393.68,210679.2
393.68,189628.56
393.68,80193.12
393.68,211390.15
393.68,119768.55
393.68,314176.69
393.68,191950.88
9883.17,207015.99
9883.17,134947.13
9883.17,305417.98
9883.17,159610.16
9883.17,147996.82
9883.17,215810.49
9883.17,167914.75
9883.17,265673.68
9883.17,159017.5
9883.17,337969.94
9883.17,153404.24
9883.17,68188.13
9883.17,281606.01
9883.17,154609.6
9883.17,98816.5
9883.17,217108.91
9883.17,168386.95
4973.59,119557.14
4973.59,103634.03
4973.59,78931.95
4973.59,38032.5
4973.59,270330.89
4973.59,39140.73
4973.59,217666.6
4973.59,47462.49
4973.59,272110.0
4973.59,211394.69
4973.59,96279.68
4973.59,70603.55
4973.59,60937.28
